0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.385069038,1.135943371,-0.321023188,-0.834061684,0.164721007,-0.678405329,-0.678123311,-0.021057582,1.325147964,1.42515221,-0.326343866,-0.03014876,0.51405676,0.431187353,-0.323371567,0.005077288
-0.132482657,0.697344356,-0.099928062,-0.593101018,0.275817927,-0.165899244,-0.183930007,0.065248502,0.157866707,0.433204977,-0.060831073,0.49338138,0.020378806,0.51307781,0.44172658,-0.025321483
-0.101876141,0.58213401,-0.129808312,0.01924142,-0.029497216,-0.373863877,0.006170148,-0.17336594,1.033762295,0.250622333,-0.850732643,0.677214059,-0.111678052,-0.455181448,0.241884375,-0.01083089
0.304437534,0.12545723,0.314828164,-0.027392574,0.574139597,0.98551109,0.131606589,0.285445085,0.663124094,-0.339851498,-2.174351314,-0.361353727,1.548958816,-0.213253796,0.891369189,-0.066255606
0.751358623,2.723745856,0.461591083,0.381288763,-0.487736126,1.306315045,2.038562699,-0.857166758,-1.348642128,-0.388438063,-4.011119497,-1.528543332,-0.565661355,0.232356883,1.503150601,-0.085256615
-0.542540865,1.460223049,0.402563105,-1.319348861,0.099990861,-1.273717764,0.833187822,-0.986919204,0.585901594,1.311503284,-0.860470111,-1.296261971,0.225421408,-0.54309059,-0.08527995,0.017937188
-0.790306322,-0.078541915,-0.653084736,0.170977905,-0.871911004,-0.331725074,0.247290767,-0.550212384,-0.103017296,1.451094444,0.212029456,-0.510341259,0.814995286,2.276941566,-0.13158729,0.07248435
-0.085668287,0.191592002,0.268875188,-0.76053504,-0.10323619,-0.078795804,0.282740105,-1.185609932,-0.845187967,0.933728792,0.040212313,-2.11929485,0.545647076,1.003717844,1.421577901,0.007545292
-0.538854174,0.362299592,-0.468166913,0.065763031,0.018691678,0.022193844,0.680141075,0.329618675,0.158630944,-0.486925716,-0.031733724,0.71866212,-0.248070231,0.479756935,0.378944168,-0.015687526
0.173537574,-0.673584651,0.081955136,0.609757149,0.041744991,0.749253107,0.022669056,0.77955724,-0.482288123,-0.632474087,0.119892524,0.762228629,0.13550494,0.595893044,1.028099543,-0.020993735
-0.165885119,-0.757192749,-0.045421642,0.463027613,-0.232066173,0.090219776,0.074102622,-0.049019785,0.302233535,-0.118124556,-0.691683911,-0.134737514,-0.716101082,0.195394051,0.494477843,0.036080076
0.187596927,-1.415763046,-0.021646459,-0.795913927,0.127456045,0.47442771,0.279815517,0.005719718,1.300048981,-1.29683641,-0.509547766,1.178500774,-0.255247069,-1.338520505,1.501748113,-0.063384683
0.002165709,0.229161493,0.065728733,0.37839637,0.09095642,0.308199977,0.279707208,0.63331246,-0.005626143,-0.572845842,-0.750092832,0.287177985,0.055297599,0.328299855,0.555233157,-0.009122942
0.528909586,-0.994036611,0.47778583,-0.211639647,0.129962309,0.90727902,-0.094945442,-0.08251563,1.166641399,-0.297485732,-0.82077345,-0.148238274,0.805418053,-1.342281722,0.77838997,-0.075224446
0.423306707,-2.614914478,0.095896176,-1.359406399,-0.066608345,0.300246064,-0.015503365,-0.138681638,0.830023958,-1.36160023,1.234069661,2.096656023,-1.718555696,-1.5557512,2.010788553,-0.082289769
0.031547845,0.749589403,0.309551355,0.309239122,-0.200930809,0.093837767,-0.072639586,0.516832396,-1.142017104,-0.333469195,-1.070653055,-0.263478987,-2.018397445,0.608621332,-0.051202993,0.004869544
-0.002764456,0.924990655,-0.388199066,-0.975815641,0.672015698,1.723649908,-0.331340076,-0.125506257,-0.026970486,-1.718545109,-2.604684157,2.639985544,2.391565122,0.923091039,0.643092005,-0.116561168
-0.954725135,-1.17812712,-0.272587969,0.341912688,-0.911066857,-0.457012674,0.792431281,-0.552653818,0.814336977,0.548776978,0.242010131,-0.415586158,-1.338050446,0.049729473,0.121530772,0.082914421
-0.685870299,0.330650808,-0.436819827,0.069704154,-0.184976677,-0.667352885,0.069993976,0.46123998,0.284950023,0.643933833,0.309609867,0.362709416,-0.224363623,1.212912683,-0.75538967,0.055500585
0.576038765,0.206891555,-0.107526893,0.309358754,0.460355946,0.944102473,-1.395665029,0.301066537,0.730529361,0.027725491,-1.338618679,0.85697042,0.673759795,-0.218307637,1.969210009,-0.062229277
0.238962896,-0.382271581,0.641646688,0.051548214,0.53224609,-0.067191949,-0.205240626,0.384455534,-0.202196807,0.090291901,-0.358814782,-0.659223595,-0.08884224,-0.362622183,0.497386206,-0.027797494
-0.158531366,0.619562133,-0.32683333,0.050284731,-0.601218415,-0.222267266,-0.219470267,-0.71375945,-0.053979273,-0.253015485,-0.632232463,0.570803358,-1.07957488,-0.32674045,-0.307290412,-0.017149844
-0.764206228,-0.434507362,0.030621288,0.3515802,-0.88890495,-0.235523761,0.752064106,-0.233728922,0.387862082,-0.443175999,0.726386916,-0.992260488,-1.935866317,-0.246983983,0.505369023,0.008322874
-0.301986757,-0.375807835,-0.278380041,0.549718696,-0.557485645,-0.164170184,0.154680948,0.242838638,0.453120879,0.03073917,0.227866268,0.857396129,-0.454234826,0.990755188,-0.757649785,0.07792735
-0.328294354,-0.597675268,-0.447342828,0.652439401,-0.199516514,0.545713841,-0.217848591,0.877468933,0.785619547,0.336638514,0.057220573,0.260733166,0.748969459,0.2204634,0.542222768,0.049645666
-0.70382717,0.66867572,-0.156483182,-0.48810725,0.165071122,-0.150297682,0.100511402,0.887069862,0.007658269,1.023738224,0.003032446,-0.218207925,0.986054083,0.106925449,-0.476029775,0.011258626
-0.23511023,0.443157387,-0.05606095,0.132962146,-0.225574404,-0.359383877,0.269640703,-0.023968121,-0.091550303,-0.103817407,-0.411703717,0.382332832,-0.641164309,0.660069247,-0.045332934,0.016093507
-0.187008595,0.290791131,-0.210405415,0.019859116,0.126728225,-0.332235843,-0.233118917,0.491544693,-0.098183142,0.352775204,-0.418564751,0.639455029,-0.255695904,1.319829786,-0.58246168,0.017715344
0.617558673,-1.423068621,0.718231033,0.365290885,-0.488762477,1.559197812,0.384433705,-0.196895599,0.771087637,0.025272014,0.465669805,-1.917023492,0.173570532,-0.400606839,0.34742954,-0.012016233
-0.113492611,-0.614227967,-0.031398406,0.45443591,-0.461476692,-0.239573517,0.232319925,-0.172707058,0.272475975,0.224957076,-0.014800187,0.368666745,-0.102814055,0.04136349,-0.175097039,0.053504269
0.147011452,0.227019693,-0.087847214,0.248967845,-0.017373602,0.410993467,-0.354112894,0.439354549,0.331346358,-0.303789908,-0.589185035,0.60930972,0.312776904,0.244674798,0.231707994,0.007103225
1.044436303,-1.143156923,-0.174951344,2.165508148,1.784287739,-0.589318412,0.267289071,-1.969733451,1.649919775,-0.477595391,0.997332344,0.181667403,0.356505537,-0.420390643,1.274830921,0.049518899
-0.240093813,0.060186908,-0.056716952,0.143535534,-0.339496973,0.330376089,-0.1438946,0.05435902,0.636391994,0.059998056,0.358019289,0.098310498,1.027902151,-0.083941352,-0.563475705,0.017128882
0.16198527,-0.28255452,0.596358176,-0.113555749,-0.074715069,-1.026463684,-0.268421748,-0.377379049,-0.675145622,1.094166694,-0.424372289,0.436594621,-1.045708122,-0.882354718,-0.346961901,0.012135101
-0.035445032,0.130777385,0.23566331,-0.336948874,0.510790704,-0.776493409,-0.719834827,-0.524622302,-0.284193317,0.212074994,-0.467270816,1.158666652,-0.525038863,-0.33792265,0.946104089,-0.016494221
-0.113687894,-0.405404404,0.73641584,-0.70341146,0.437675985,-0.673182942,-0.121944201,-0.357371801,0.304280265,1.276227688,-0.23074705,1.142949865,0.912329062,-0.634413392,-0.192681944,-0.016924363
0.100350476,0.418009674,0.55200603,-0.095609366,-0.133877102,-1.125978176,-0.281874285,-0.519683772,-0.121943988,0.578208174,-1.167668658,0.437893337,-0.537738084,-0.54230816,-0.043231889,0.012001993
-0.396041089,-0.443121173,0.117555639,0.166689433,-0.618041117,-1.128589698,0.095650641,-0.337552252,-0.131381973,0.118474606,-0.617410063,0.736967574,-1.36387784,-0.327947371,-1.061043511,0.017829189
0.351394286,-0.48257547,0.755546979,-0.573711886,1.117939645,0.208698108,-0.019355939,0.384449454,0.351985664,0.058672439,0.837527409,0.712524746,0.530599152,-1.22434196,1.421156497,-0.034892238
-0.080908209,-0.002427544,0.049413579,-0.134898035,-0.168908932,-0.469502262,-0.467779628,-0.079679275,0.223367696,0.83071391,-0.719692344,0.302463157,-0.462150901,-0.364577686,-0.343267104,0.002284721
0.176796288,1.645009709,0.696787531,-0.03699134,-0.555565602,-1.100320987,-1.707500784,-0.375077108,-0.304277388,-0.967579897,0.329042555,0.21469914,-0.245170433,-0.517901258,0.544821492,0.009320337
0.335704764,-0.195742763,0.841808844,-0.275629944,0.581692778,-0.262713856,0.169828227,0.343460671,0.571562168,0.476808608,-0.243126552,0.102380189,1.162867365,-0.952955346,1.144562307,0.013916956
0.316275182,-1.000964993,0.135684736,0.732249593,-0.398039312,-0.052493642,-0.561167341,0.114581096,-0.706964496,-0.358036564,-0.43328354,0.963118611,-0.7559414,0.131952184,-0.555070173,0.03786878
0.211063696,0.003174791,-0.006776937,0.465963921,-0.274511392,0.580856548,-0.193198628,-0.310628752,2.185193157,0.478294854,0.220173182,-0.648196474,0.505723851,-0.033856769,0.524951267,0.031942491
-0.310907362,-0.222880558,0.470806771,-0.67968169,0.262092665,-1.141991428,0.949355225,-0.632873391,0.488246126,0.300999717,-0.12008416,0.416346316,-1.705730025,-1.223793328,0.313245024,-0.025615748
0.272182126,-0.651833149,0.178545725,-0.162530954,0.357805779,0.24651318,-0.328739164,0.017399735,-0.095375989,0.230801599,0.336191476,1.162918708,-0.255882226,-0.386652137,0.417878173,0.018726935
0.156088598,0.041031778,0.538021266,-0.172388148,0.329745546,-0.197917214,-0.281822488,0.070206383,-0.376529936,-0.152144357,-0.747240157,-0.059951606,0.046192006,0.241042802,-0.01567859,-0.019302752
0.182746359,-0.319427618,0.394874016,0.073769809,0.16892099,-0.322946537,0.059598601,-0.12346668,-0.59058838,0.012498691,0.026342324,-0.175289335,-1.029869144,-1.273302966,-0.157338084,-0.020313519
-0.274037756,-0.487674223,0.299643249,-0.15993091,-0.3635915,-0.631250726,0.364505242,-0.505385765,-0.436591516,0.492892049,0.14965389,0.654170855,-0.946711103,0.195537464,-1.143090593,0.029512223
-0.236360978,0.203963503,-0.066292241,0.091936032,0.225931301,0.504329922,-0.076462143,1.01741407,-0.736354413,0.227423303,0.205456611,0.703158826,0.589116264,0.459768166,-0.227321874,-0.000142688
-0.051351789,-0.68312378,0.340146318,0.126495555,-0.160648836,-0.063976524,-0.415437869,0.14872207,-0.242331456,0.806316489,0.336767857,0.315280282,-0.078056987,-0.101016411,-0.437340896,0.035336452
0.407267452,-0.778558337,0.47565555,-0.172246817,0.596975219,0.325756453,-0.544181302,0.459127863,0.126765363,0.062038978,-0.062997244,-0.516653402,0.8533043,-1.369814373,0.238861092,-0.011285468
0.337884969,-0.81939644,0.704878609,-1.961727346,0.743605294,0.198701946,1.241068896,-1.051375668,0.249148046,0.212439453,2.749140689,-1.07516931,-1.836810432,2.279606913,0.854198641,0.006924907
-0.107568046,-0.219371422,0.103104147,-0.864516488,0.542521116,0.040393392,0.45316585,-0.135655898,-0.055082419,0.271270027,0.218575586,0.485209629,0.177432868,-1.461549612,-0.2493118,-0.017899994
-0.277688337,-0.180529777,-0.092524721,0.371442986,-0.730061764,-0.212705574,-0.351662535,-0.068899334,-0.119574621,0.17880004,-0.124711961,0.284205117,-0.602945303,0.601527804,-0.860215882,0.034581238
0.705215254,3.757449721,2.072805214,0.546156507,-1.006461205,-0.904781083,-3.659134186,-0.707172394,-1.183843613,-4.087227661,3.312771192,1.940702473,0.979352455,-0.612342192,1.824253759,-0.00095285
0.412769222,-0.872566233,0.489994567,-0.111681292,0.527375725,0.348505191,0.162821776,0.468692892,0.016031306,0.507021742,0.635105331,-0.019158244,0.35018079,-0.28741664,0.680764885,0.025155773
0.066333504,-0.471108954,0.04327729,0.078488731,-0.171031921,0.524256997,-0.329735609,0.191015396,-0.513559106,0.024111534,0.52323084,0.470149372,-0.472719908,-0.187448931,-0.086842157,0.000445182
0.651303612,-1.482851532,0.642308223,-0.209659528,-0.020469916,0.931917371,0.592633063,-0.16430217,0.043924363,-0.011364514,0.937279713,-0.753152283,0.523838344,1.057821271,-0.391122627,0.011003842
0.387053469,-0.453855067,0.793320977,-0.276236334,0.229242499,0.315511074,-0.29225229,0.044775672,0.356453054,1.045163182,-1.933756897,-0.242434787,-0.003476158,0.198876355,0.290408877,0.012113265
0.332108346,-0.963907971,0.323589674,-0.889695259,1.053407206,0.86493677,-0.003198871,0.212343783,0.26529207,-0.045166722,1.837120476,0.552358687,0.608674132,-2.517699475,0.775393032,-0.031404914
-0.225059175,-0.083294897,0.078990438,0.285535942,-0.701686473,-0.050839965,0.20109418,-0.467735637,-0.427149929,-0.559053554,-0.863505053,0.327988241,-0.476683722,0.543089833,-0.999812843,8.66E-05
0.105894197,0.225607072,0.288587423,-0.588578694,0.374906381,0.572476484,0.189889034,0.019275984,0.225924781,-0.03297326,0.003560837,0.152378472,-0.135188006,-0.349444967,-0.307080669,0.005072924
0.284438463,-0.392784075,0.380598425,0.357971655,-0.238137102,0.240606383,-0.669877012,-0.15470449,0.135488092,0.217340767,-0.052990109,-0.085538914,-0.187218827,-0.555509332,-0.47516846,0.021051125
-0.319407046,0.300417928,-0.146078182,0.159720148,-0.399089562,-0.116436686,0.034559831,0.140198674,-0.111888088,0.087785765,0.124405008,0.582605793,0.157991993,0.460483764,-0.766681401,0.024269376
-0.296740153,0.133535749,-0.055170695,0.252097579,-0.273395453,-0.260405239,-0.162502973,0.251449436,0.854021068,0.336749208,-0.219464075,0.208207067,0.426712683,0.674063313,-0.062652588,0.031021837
-0.019135125,-0.332327827,0.102531647,0.028862997,0.334601387,0.203206688,-0.328152281,0.716396107,-0.003730613,0.666727392,-0.154687473,-0.228977659,-0.569409572,0.122121773,0.226604365,0.016332505
-0.359284745,-0.256205969,-0.205599555,-2.644431883,0.699871535,0.208630387,0.499560768,-0.77221925,0.20007106,0.525312447,3.745198145,-0.257961772,-2.310867698,2.61637038,0.274368542,0.012536836
-0.471509144,0.005433905,-0.311005834,-0.311964088,-0.062554342,-0.241535051,-0.000784032,0.110731427,0.903035521,0.682484818,-0.588288344,0.158211242,0.897608083,0.762567665,-0.775158846,0.013961173
0.223273164,0.450315665,0.200647522,-0.567939685,0.932206558,0.845864791,-0.189841134,1.046699925,-0.071675246,0.406326295,-0.295997225,0.115723403,1.319319694,-0.626449428,0.41443219,-0.022088306
0.14967886,0.69299157,0.234065048,0.338738724,-0.284279142,-0.137297742,-0.187407477,0.058928947,-0.32702557,-1.582591596,0.31493403,0.030325826,-0.623082148,-0.089273764,1.455235197,0.009930484
0.046095622,-0.594490263,0.131118971,0.343320897,-0.088708849,0.278246154,-0.620884193,0.400333022,-0.020053194,0.827414066,0.237648334,-0.350992732,-0.99244351,0.765955525,-0.167381409,0.042379836
-0.325124443,-0.689902756,-0.094484738,-0.109100761,-0.103684242,-0.231788542,0.083688869,0.291124409,0.600211698,0.704568847,0.355282505,-0.169749262,0.327565913,0.306700708,-0.628850946,0.032030724
0.02245357,0.077147956,0.188791816,-0.074135616,0.452780748,0.396301517,0.181667455,0.890786271,-0.390601709,-0.505435683,0.340518793,0.276438264,0.341240826,-0.133320138,0.099031028,-0.017976931
0.644606356,-0.648184653,0.637425774,-0.054704246,0.424799336,0.656246418,-0.049479843,0.396723272,0.039693591,0.030986098,-0.836858545,0.367256818,0.1491763,-0.621222955,0.962823159,-0.032497629
8.081199576,-2.954390138,-2.219516102,0.641760282,-2.848137566,-0.885579836,-1.501843041,0.711451418,-1.853316779,-0.410768767,-1.121159572,-0.198889002,0.565720288,-0.97023038,-0.632787547,0.012774688
0.747740719,1.353264392,0.771852107,-0.686680829,0.134319542,0.440541029,-1.279538567,-0.178633903,0.206559064,0.82363163,-2.402253606,-1.721228638,-0.211493506,1.049384498,0.090848866,0.035168284
0.003239994,-0.823946069,0.350828822,-0.176800446,0.464848365,0.006811358,-0.125519545,0.273856445,0.292708464,1.009885207,-0.797401508,-0.21671247,0.439488819,-1.289804161,-0.107348038,0.014713558
6.692685988,-2.138886484,-2.002693205,0.393496627,-2.119702146,-0.891931194,-1.318352072,1.078417025,-1.960258782,-0.885535354,-1.450665351,0.627621269,0.40458954,-0.341785222,-0.429751224,-0.045042789
1.248188628,2.354427312,-0.744484367,1.83287603,4.078319139,-1.042087228,1.504273049,-3.259496391,-0.11316818,1.160286387,-0.650738568,0.635669087,0.257517537,1.23103994,-1.545831582,-0.00866593
1.305604227,0.783310587,0.127482327,-1.746047324,0.654619126,-0.07179596,0.532385981,-0.291863199,0.000204538,1.253605115,-1.34824676,-1.557308346,1.896835372,-0.932877698,0.23467423,-0.06311391
0.121862262,-0.038546532,0.038081486,-0.365678969,0.73476215,1.294645332,-0.478542701,0.471711975,-1.220038962,-0.108060059,-1.098857213,1.704835475,-0.210230823,1.293344369,-0.226760937,-0.035379708
0.404657733,-0.825114381,1.219637358,-1.283586341,-0.414215419,0.19492567,3.054353367,-2.172393143,0.967596881,1.7756211,-1.917294893,-1.798070683,1.906118637,-0.033147006,-0.317009472,-0.005977412
-0.548176776,0.274555186,-0.165542811,0.153285248,-0.325156278,-0.594124417,-0.153508688,0.215885072,0.150473822,0.679512077,-0.353152847,-0.17032425,-0.75697677,1.232909948,-0.838884665,0.04645094
-0.29868358,-0.546241273,0.013136274,0.848931276,-0.284749448,0.222928023,-1.05967108,0.406744246,0.01988183,0.978297573,-0.618808631,-0.162793036,-0.095860815,0.277820094,-0.169873856,0.010617587
0.111274215,1.385988961,0.409080973,-0.091702109,0.551160719,2.399344846,1.281340372,0.142374425,0.817734801,-2.502759592,1.030274155,-2.40770911,-0.908526188,0.079912018,2.031704052,-0.08988355
-0.18737122,0.195550631,-0.509576622,0.373351545,-0.286902985,0.131066549,-0.151281717,0.233193801,-0.190130888,-0.406229206,-0.076043414,0.944870821,-0.557372037,0.743785826,-0.052107749,-0.009908301
-0.897385135,1.550391925,-0.647708673,0.47349832,-0.953373601,-0.171338136,-0.145507822,-0.451914075,-1.162377034,0.392750766,-0.245937644,1.578830519,-1.636600347,1.882319652,-0.47068259,0.012116798
4.809060283,7.497371034,-9.602955405,2.052039398,-2.479616428,-1.560984982,1.936939767,4.9315367,-0.277171994,1.50865961,0.248360785,-1.975433171,-2.789283091,-3.471402528,1.164530966,-0.095180787
-2.353326766,4.021532547,-0.087476028,-3.502823605,-0.013600115,1.863049157,-0.43427914,-3.405677157,1.927281245,-5.361588807,1.396081432,-0.017817092,-2.292860759,0.14593163,-0.33657602,-0.185636486
-0.890053369,0.664464833,-0.497102277,-0.376319206,-0.173002435,-0.149538679,0.582054327,-0.153439787,-0.08625005,0.023169009,-1.876841344,1.176119048,-1.7438901,0.664172925,0.510861733,-0.077798346
1.253864085,-1.22792787,3.268391441,-1.669751992,-1.520870462,-1.985631554,2.810913537,-2.661377881,1.377481395,0.751332817,-3.68911081,-0.843779787,2.365717674,0.426670153,0.963412755,0.007791136
-0.854604889,1.579454571,-0.795401332,-1.000129889,0.566637755,2.078792944,-1.214131552,0.326510217,-0.731282626,0.651487108,-0.313627499,1.888091061,2.593058591,1.943371338,-0.960274969,-0.089549886
-1.662819681,2.138106868,-0.857595593,-0.493020478,-0.288172192,0.764186107,0.375008183,0.14500715,1.436752733,-0.587965965,-0.421900887,-1.122012745,1.307913339,-0.211005692,1.660555997,-0.116456544
0.418200145,3.424764036,4.69751695,0.180707044,0.335135827,-5.626816285,-7.65188823,-1.982859224,-3.634891104,-1.923304616,-0.518122665,-2.458374619,2.019944626,-2.730541678,-1.191532558,0.081952736
-2.057317856,0.418855479,-1.202336554,-0.68842346,-1.635298839,-3.007524201,2.453786836,-0.897911832,-1.295314943,1.898266486,1.886992435,-2.373222941,1.601691125,1.409587757,3.165344127,0.089772215
-0.833337032,-0.452395133,-0.072587755,-1.318894955,-0.909735567,-2.879377435,2.913388651,-1.503540535,-2.123859291,1.682036945,0.938115761,-3.513760846,2.418373293,1.633056958,5.349575722,0.051720558
-0.041180678,1.909926417,0.329534498,-0.531143501,0.738731849,-2.34872091,-1.873042594,0.853385988,-1.405845704,1.902642878,0.208676152,1.933876883,0.686745689,0.5016782,1.303456751,0.000195816
-1.147363654,-0.358089175,-0.815570694,0.980635384,-1.70602645,-1.57608112,2.045178573,0.235750595,-0.56537709,-1.188353353,0.616221314,-1.260576068,1.029537801,1.677862466,2.011498227,0.071521977
-1.624128589,0.122367393,-1.02417809,0.775655641,-0.981679508,-0.955250014,0.510822039,1.027159958,-0.592985016,-0.074974516,1.994610682,-0.910626451,0.682884141,0.990714519,0.354963194,0.033019119
-0.194041122,4.260255121,2.063736861,0.557671511,-0.76913259,-2.919013608,-2.53200206,-0.019065559,-0.907146166,-0.158311379,1.000537184,0.043790359,1.537492407,0.181890597,1.041030841,0.035090306
0.15284174,-0.213682438,0.250981054,0.120239532,0.522745514,-0.215909269,0.13092805,0.847393749,-1.29818882,-0.414497299,0.02745811,0.406246629,-0.861154597,1.470842118,1.738132311,-0.019950215
-0.67488166,0.32582579,-0.55421224,1.113287651,-0.670038877,-0.681747672,-0.146340835,0.946805892,-0.20814507,-0.527227247,-1.133143966,0.409202183,-0.227890842,2.043395233,-0.654037672,0.055769365
1.007203305,3.033030253,5.198529295,-0.843903127,-0.98563809,-3.793133456,-0.548225216,-1.136924194,-3.960661136,1.096361273,3.916559596,-0.087299235,1.209376604,-0.018978072,-0.338879473,0.017614547
-0.111933753,0.324206964,0.305147419,-0.519660686,0.300886332,-0.01632405,0.80335322,0.488425637,-0.890861055,-0.809258902,0.250488196,1.07021914,-0.004494384,-0.004456417,-0.669737161,-0.037675141
0.027517767,-0.710087869,0.336674049,0.362421913,-0.385264252,-0.012837119,0.188046334,-0.5025054,-0.365107887,0.317983491,-0.916523056,-0.367744158,-1.376121389,0.257131737,-0.343939148,0.028114744
-0.460876447,-0.414680493,-0.442326468,-3.489945052,1.058666426,0.681799929,-0.158104211,-1.038403507,-0.046638164,1.69287272,4.389390864,-1.931144774,-2.832092188,2.53796109,-0.619704224,0.057132761
0.103944392,-0.670097485,0.326200548,-0.294060837,0.743973034,0.871660162,0.357439973,1.087133842,-1.305824401,0.546600479,0.809633042,0.504869715,-0.018543307,0.825059881,0.259736622,0.014651468
0.775701252,2.039133935,-0.068662391,-0.380105201,0.423466369,0.780428335,2.496648078,1.819251386,-4.404291441,-0.731688284,0.412754743,-1.118288258,-0.678184354,0.479395377,-0.377320813,-0.085531654
0.252378897,0.475184652,0.644826175,-0.4448606,0.535634594,1.301682404,-0.21828616,0.206139283,-0.41036117,-0.812254974,-0.719635372,-1.182362228,-0.181142821,-0.139308278,-0.138787387,-0.05538838
0.019415622,-1.207393233,0.222038458,1.071083257,-0.624437099,0.045966635,-0.891157855,-0.616092938,-0.059108506,0.990227014,-0.204584001,-0.441901443,-1.447396627,-1.203525379,-0.587091658,0.066515783
0.086468068,-0.044705291,0.257735264,-0.265872099,0.199115527,0.41072873,0.768302737,0.314882686,-0.894253437,-0.769315922,-0.1800319,0.598235754,-0.077424605,-0.263448226,-0.147761215,-0.048611803
0.056071746,-0.707619442,-0.051783298,1.486032121,-0.247605656,1.180838644,-0.892390933,0.67173369,-0.389970686,0.238202988,0.607873764,-0.381047959,-1.669177737,-0.761328711,0.827681736,0.083928475
0.177795677,-1.0035691,0.17919984,0.238157195,0.060591036,0.210137521,-0.607198804,0.310987431,0.486795136,0.747223066,-0.22825878,0.28180403,0.992544155,0.273365702,-0.324842359,0.036193001
-0.398668315,-0.390280841,-0.153262641,-0.647686471,0.260479392,0.426704563,0.738933261,0.465869565,-0.907450378,0.303083542,0.675190401,0.665188641,0.096547354,0.690026056,-0.670766145,-0.00229291
-1.050239135,-0.2751131,-0.513398445,0.024074148,-0.206608093,-0.769088831,0.332498454,1.150602376,0.615327129,-0.102039315,-0.637681059,0.294380868,0.570945629,0.001225738,-1.227181146,0.063256517
0.075667722,-0.496056541,0.1727973,-0.030967799,0.193261881,0.283409408,0.289470137,0.649528658,0.255657298,-0.072836871,-0.330376142,0.360196892,1.253165883,-1.119280854,0.362405833,0.022392985
0.159657046,0.14643887,-0.045763165,-0.011510764,-0.002524075,0.779154587,-0.44001335,0.072227715,0.223192605,0.144024324,-0.833827334,0.030892686,0.632749552,0.931326437,-0.607885474,0.031456595
-0.068121827,-0.727989521,0.400850169,0.551892392,0.157026704,0.71235841,0.599576389,0.545856605,-0.717173006,-0.048285092,1.194924976,-0.231469038,-1.687190019,-1.931268263,0.841993476,-0.001047851
0.552888217,-0.129177076,0.339212546,0.318441318,-0.065074292,0.741166073,-0.969015227,-0.201495561,0.418544254,0.559060063,-1.323344475,-0.540195053,-0.208231245,0.538848112,-0.2317156,0.028096916
-0.299707603,0.414152257,0.245830647,0.003406652,-0.193098823,-0.3340109,1.122894885,-0.623965543,0.192744991,-1.029257629,-0.684297914,-0.876718407,-0.699986061,-0.477557613,-0.298150999,-0.013592894
-0.847716657,1.162408492,-0.341537407,-1.208357517,0.183132991,0.32127197,1.215995949,-0.633594878,1.799950677,-0.080522271,0.226262289,-1.831069284,-0.680931359,-0.449825598,0.164542332,-0.018426233
0.073292985,0.1832468,0.277306273,-1.112883373,1.404669761,1.667785488,0.079668702,1.143260347,-1.687010721,0.463061113,0.13336673,0.883436511,0.806209186,0.252243235,-0.559845358,-0.021708367
2.341805145,-0.311744774,0.418149669,-0.371387105,0.114895632,0.954969917,0.948087103,0.309114877,-1.537517044,-0.99049067,0.53834991,-1.665891718,-0.757258674,-1.272676569,1.66781372,-0.058467492
-0.541840161,0.92838945,-0.56414724,-1.506502599,0.649993028,1.093220197,0.053491074,0.611476,-0.412400779,-0.78671037,0.372977745,0.808827294,0.086355537,0.072748552,-2.514115522,-0.074467128
0.288146068,-0.725653277,0.442743116,0.541097936,-0.422478808,0.079513344,-0.414536202,-0.623572945,-0.591290628,2.024022199,-0.930462921,-0.202362674,-1.255546992,2.327724821,0.023557574,0.102306592
-0.156488453,0.575138528,0.005583229,0.289444358,-0.628452157,-0.449075799,0.969354395,-0.311114649,0.423917001,-1.137758711,-2.064761784,-0.181702372,0.701989409,0.016101506,-0.149916366,-0.005071483
-0.817940578,0.340078544,-0.555075314,-0.379751164,-0.274838871,-0.200017183,0.705158758,0.465779324,0.361001435,0.253885841,0.332820107,0.797900228,0.538925346,0.696317945,-2.529201008,0.008504505
-0.255484574,-0.278582837,-0.123105661,0.828663619,-0.369447642,0.042062059,-0.469538894,0.565659637,0.601388766,0.63727385,-0.744517924,0.357860851,0.138941172,1.30476092,0.381056924,0.042652047
-0.22850042,-0.23803007,-0.046957344,0.227681159,-0.091218735,0.266229254,-0.484021849,0.479059231,-0.057185064,0.702026,0.119274644,0.413000865,0.46741797,0.672361432,-0.713290068,0.039787331
-0.302867396,-0.281437157,-0.127477878,0.131738027,-0.400263374,-0.440385525,0.165348583,-0.151338273,0.885038088,0.30974594,-0.025625772,-0.141992907,-0.300401728,-0.249569436,-0.207109229,0.030851536
0.152185598,0.288281669,0.219990991,0.133270655,-0.031223896,0.063681283,0.441783139,0.071952387,-0.296259334,-0.65794138,-0.260942162,0.592572192,-0.699000544,-0.166765486,0.595938064,-0.007525745
-0.209572862,0.616532031,-0.064311323,-0.585068286,-0.004661832,0.547871208,1.09960672,0.08435914,-0.029737801,-1.68706753,1.317764365,1.584401872,-0.095192371,-0.039556382,0.616254315,-0.06469925
0.028943085,-1.19302012,0.421300518,0.674812455,-0.927199897,-1.481846297,0.784870241,-0.73760188,1.09562171,-0.676165038,-1.806170409,-0.439486069,-2.014720033,-0.838971478,-0.305106933,0.038792661
