Z_HS300,A1_CAPITALIN,A2_HKCapitalin,A4_NEWFUND,A5_SAVE_MKTVL,A6_ISPO,A8_Leverage_AMT,B1_Basis,B3_HS300AMT,B4_Leverage,B5_NEWINVSTOR,B6_PEG,B7_DVDM10YTRY,B8_PELevel,B9_Erating,C1_SHIBOR3M,C2_TEDSPRD,C3_AUFI,C4_ICEOIL,C5_CBOND,C6_COMMEDITY,C7_USDCNY,C8_OMO,C9_HOTMONEY
0.007901301,14.430997,0,20.416,-0.018060136,6.951,0.00452009,-0.007787708,0.262806448,8.80E-06,0.032591804,0.008399433,-0.1264,0.002921401,0.0037,-0.00206,1.1137,0.039000716,0.01984791,-0.006256884,0.030843961,-3.24E-05,475,-590.8637
-0.007499371,-108.764081,0,49.8374,-0.022330951,6.951,-0.004974984,-0.003379641,-0.278748408,0.00023648,0.057193387,0.015484002,0.008,-0.005933812,-0.0029,0.01048,1.0554,0.010119764,0.005689273,-0.000924953,-0.005852416,0.000713267,720,-590.8637
0.011728865,-44.285555,0,18.9275,-0.055283507,6.951,0.004440483,-0.005060698,0.135176341,0.000231401,0.149916316,0.067144843,-0.0745,-0.003944915,0.001,-0.00126,1.0506,0.019491619,0.030157496,0.000682492,-0.009419892,-1.62E-05,415,-590.8637
0.018782612,-7.149027,0,6.4231,-0.064889531,15.57733333,-0.000512798,-0.001095097,-0.024026772,0.000148334,-0.135369934,0.0227414,-0.0878,0.009270847,-1.00E-04,-0.00284,1.0147,-0.022772308,0.011985553,-0.001439535,0.002519404,0.000307849,-230,846.3509
0.054120303,85.271292,0,51.8079,-0.152369124,15.57733333,0.01510744,0.003334,0.614171434,0.00021651,0.227550385,0.037950234,0.0225,0.018976986,0.0005,-0.00036,0.9532,-0.041306079,-0.026950621,-0.001795465,-0.011257312,-0.002432973,-11,846.3509
-0.022918003,-113.354679,0,17.6582,0.066102906,15.57733333,0.000671574,0.00192805,-0.256161931,0.000276161,-0.475883733,-0.03310725,0.0976,-0.00686653,0.0074,0.00136,0.9568,-0.009050434,-0.017987867,0.00204239,0.004794297,-0.000341089,-11,846.3509
-0.015552524,-159.176896,0,25.917,0.033580191,15.57733333,-0.001062904,0.00143175,-0.147867832,0.000689947,0.621751097,-0.024814579,-0.0852,-0.004438443,0.0033,0.01486,1.0685,0.014739061,-0.021080308,0.002797645,0.007490967,-0.001007704,1501,846.3509
0.00585596,-12.025516,0,0,0.008423,15.57733333,-0.001178205,0.000233703,-0.048929594,-0.000162303,-1.515911554,0.002157841,-0.0107,0.001444994,-0.0002,-1.00E-04,1.1366,0.011981336,-0.002123437,0.000118308,0.005679823,-0.000243952,1261,846.3509
0.024386837,-6.052655,0,0,-0.104535814,3.740666667,0.003017686,-0.001015998,0.012951092,0.000578007,1.107159621,0.008950404,-0.0896,0.009157447,0.0062,-0.00362,1.1502,-0.036266742,0.025819069,0.001232851,-0.008036001,-0.000357904,330,-416.5876
-0.01734785,-182.076747,0,0,0.048234514,3.740666667,-0.007696434,-0.00455637,-0.018564123,0.000341882,0.343331814,-0.021801987,-0.0378,-0.005881863,-0.0005,-0.0017,1.2074,0.021064597,-0.009865673,-0.002290596,0.007787695,-0.00140031,-445,-416.5876
-0.023984316,-161.599534,0,6.4054,0.113225314,3.740666667,0.001779656,-0.003360271,-0.038942603,0.000408772,-0.08838329,-0.016145972,-0.0364,-0.018871825,-0.0013,0.01742,0.932,0.005577997,-0.026545337,-0.004798509,-0.019631916,-0.000635671,-580,-416.5876
0.006900599,-7.125323,0,36.3714,-0.021426778,10.50766667,-0.003115874,0.002700255,-0.076044047,0.00019629,-0.120890871,-0.04455705,0.0131,-0.005313038,-0.0085,0.01124,0.8991,-0.007619632,-0.010799748,0.000424993,0.017100776,0.001938348,-559,-189.9228
-0.032824835,-117.367054,0,26.6637,0.075242464,10.50766667,0.001488325,0.001410346,-0.284960845,9.68E-05,-0.129439815,-0.035243198,-0.093,-0.003368157,0.0029,-0.0025,0.8393,-0.011219856,-0.007296881,-0.006636838,-0.01389183,-0.001579715,-50,-189.9228
0.018370102,25.070002,0,22.3862,-0.079936748,10.50766667,0.000514464,-0.002694478,0.057775532,6.64E-05,-0.018716122,0.01931957,-0.3233,0.004307133,0.0022,0.00666,0.3418,-0.01614174,0.031457378,-0.011980135,-0.019339401,-6.52E-05,-150,-189.9228
0.01989159,19.163912,0,0,-0.107609802,10.50766667,0.008811535,0.003852438,0.37508925,-0.000241929,0.468513126,0.000143164,-0.1261,0.010972333,-0.0026,0.01056,0.2438,-0.028219842,0.018174846,-0.001983579,0.006933422,0.000472578,590,-189.9228
0.016945949,29.790459,0,30.213,-0.068502568,10.50766667,-0.001603964,0.007403204,-0.193322101,0.000253924,-0.172929611,-0.010290085,0.261,0.008537972,-0.0048,0.00788,0.4442,-0.003479303,-0.003445153,0.00544069,0.005061974,-0.000896459,170,-189.9228
0.0054559,13.102199,0,27.0381,0.018409545,28.777,0.001981781,0.005999706,0.215466011,0.000139756,-0.028675453,-0.007592973,-0.1801,0.007546822,0.0057,0.13902,0.6213,-0.007827825,0.014784367,-0.001050414,0.002847873,-0.001517661,-870,-197.6721
-0.01878989,-163.294624,0,28.4594,0.0408746,28.777,-0.003727078,0.003141726,-0.411413173,0.000281311,-0.085619514,-0.035983955,0.0401,-0.019990147,0.0007,0.45986,0.7755,-0.00478799,-0.026477202,0.000115292,0.002083082,-0.001372774,-370,-197.6721
-0.054873604,-261.445012,0,9.9699,0.18569513,28.777,-0.002377914,0.009860693,-0.085368027,0.000674781,-0.128833273,-0.048936594,0.0481,-0.011380922,0.0039,0.07326,0.7197,-0.02622568,0.027282247,-0.003088826,-0.001400156,0.000784673,-370,-197.6721
0.01106259,-10.092694,0,26.7222,-0.052490408,28.777,-0.004469785,0.01012469,-0.097076826,0.000413171,0.021527179,0.003754002,0.0289,0.00377425,0.0034,0.13766,0.8844,0.01868772,0.002411254,0.000941514,0.012551634,-0.002388627,290,-197.6721
-0.00552822,-29.945613,0,30.0941,0.106317655,24.23133333,0.002497496,0.005072947,0.124377085,3.39E-06,-0.23039088,0.006798204,-0.0777,-0.00236316,0.0031,0.03158,0.9869,0.014486341,-0.046371363,-0.001321453,-0.011858579,-0.000180196,-1900,-302.1381
-0.038232001,-141.472119,0,2.4162,0.146830884,24.23133333,-0.00097837,0.005963668,-0.022949009,0.000645435,0.093756078,-0.033321397,0.1437,-0.001414201,-0.0053,0.02026,1.4618,-0.006089235,0.004288651,0.002094177,-0.014878787,-0.000508001,-290,-302.1381
-0.012028875,-98.506376,0,0,-0.007492652,24.23133333,0.001096015,0.009507512,-0.083452623,0.000187053,0.052157285,-0.040899213,0.0285,-1.10E-06,0.0022,0.00498,1.6707,0.004354221,-0.010944406,0.001468209,0.005478586,0.000540766,-290,-302.1381
0.030376422,5.535699,0,15.8611,-0.139168438,24.23133333,0.003367641,0.002726125,0.093717378,-3.93E-05,0.182107676,0.029353539,0.0174,0.004676172,-0.0012,0.00718,1.8625,0.009324491,0.014658775,0.003968741,-0.008124328,-9.83E-05,3750,-302.1381
-0.019437103,-128.15164,0,25.4103,0.029993108,24.23133333,-0.001153903,-0.001475629,0.026406547,-0.000300432,-0.419926653,-0.020927529,0.0619,-0.003744435,-0.0077,0.007,1.9581,-0.001183351,-0.001762605,0.002957927,-0.012815597,0.00024573,3750,-302.1381
0.004545037,-6.213209,0,8.7909,-0.086297302,6.726,0.001205128,0.000956844,-0.03837254,-0.000108151,-1.330843602,-0.012626741,0.0141,0.001865889,0.003,0.00102,2.0327,0.003022502,0.017761476,0.002439932,0.004054128,0.000638617,2650,286.3624
0.036867943,-73.898386,0,15.706,-0.146125401,6.726,0.00485601,-0.003125579,0.449196547,0.000455869,2.189709736,0.03817909,-0.1003,0.009303383,0.0103,0.0018,2.3258,0.032263906,-0.005121182,0.002095622,-0.000458222,-0.00031107,-4500,286.3624
-0.013720346,-232.254484,0,3.52,-0.000291407,6.726,-0.002495985,0.000841763,0.062514511,0.000320345,0.187290363,-0.013153823,-0.0326,-0.002351532,-0.0005,-0.0071,2.3838,0.010556149,0.007034884,0.004117586,-0.001187804,0.001734209,-1080,286.3624
-0.038410264,-211.121338,0,57.4023,0.215527509,6.726,-0.006982764,-0.002281352,-0.090180065,0.000710643,0.023279167,-0.029287209,0.1906,-0.006974556,0.0021,-0.0484,2.4072,0.011546981,-0.006301678,0.007893985,-0.023692537,0.000620966,-4000,286.3624
-0.004882548,-122.8229,0,43.2401,-0.02078734,20.31333333,0.001568684,-0.012524685,-0.225472827,1.48E-05,-0.141656528,-0.005005774,-0.0726,-0.001856782,0.0035,-0.03526,2.3607,0.011348531,-0.003671413,-0.00141157,0.00070576,-0.000212392,-700,-68.0931
-0.021217269,-123.25878,0,86.7385,0.10355484,20.31333333,0.003112557,-0.010757308,-0.083085814,0.000390289,-0.016598109,-0.037248021,0.0968,-3.20E-06,-0.0119,-0.0106,2.3515,0.014901998,-0.001932901,0.002134679,-0.062642416,0.00236644,-400,-68.0931
0.016798655,-24.137517,0,74.7516,-0.080932657,20.31333333,0.002932013,-0.002315177,0.048949489,1.90E-05,-0.007717178,0.026589616,-0.0805,0.003218169,0.0028,-0.00044,2.4132,-0.017159764,-0.01242252,-0.001075986,0.005346906,0.002100619,-480,-68.0931
-0.003170207,-47.224394,0,5.1033,0.04665891,20.31333333,0.003831017,-0.003236577,0.069662472,2.28E-05,0.098416758,0.020483945,0.0035,-0.000469701,-0.0052,0,2.5653,-0.021408862,0.007157162,0.000846831,0.02532474,0.000243972,-980,-68.0931
0.015450445,4.312969,0,43.2049,0.086809546,32.151,-0.002640919,0.00115673,-0.249851555,3.25E-05,-0.615201939,0.052463189,-0.025,0.002280961,-0.0076,0,2.5295,-0.004499806,-0.012300966,-6.41E-05,0.007375765,0.001089015,-1120,277.5808
0.038241357,114.862555,0,4.3392,-0.125011902,32.151,0.014706316,0.000587493,0.414251944,-0.000313932,-0.2811291,0.033198069,-0.0887,0.017820918,0.0084,0,2.3757,0.01897886,0.004023774,0.000987922,-0.002670461,-0.001007704,550,277.5808
-0.02055045,-140.936513,0,6.4464,0.038624514,32.151,-0.003917271,0.000593847,-0.370198743,0.000269854,0.226395894,-0.011007383,0.2132,-0.009635571,-0.0057,0,2.5596,-0.017146124,0.024719945,0.00530198,-0.007323736,0.001478701,-410,277.5808
-0.025797909,-176.778565,0,27.5635,0.144142567,32.151,-0.004474109,0.002109948,-0.071383457,0.000330324,-0.079101376,-0.023086494,0.0677,-0.010957211,0.0022,-0.002,2.3496,0.002953466,-0.003376686,0.001313499,0.019734268,-0.000162388,-20,277.5808
-0.004237626,-23.860023,0,8.4955,-0.037793082,32.151,-0.003963589,-0.005401038,-0.078408873,-0.000311577,-0.491984465,-0.000616765,0.0432,-0.003186784,-0.0028,-0.00336,2.3971,0.005578162,-0.011492794,0.001871412,-0.001565504,6.50E-05,-20,277.5808
-0.011530749,-49.387588,0,30.3503,0.030585049,13.56333333,0.001533901,0.0019162,-0.109688,0.00046866,0.292333256,0.006355383,0.258,0.000905999,0.0012,-0.0707,2.3467,-0.004704063,-0.001573273,0.005428004,-0.005021967,1.62E-05,-600,-203.9997
0.00562683,-34.858656,0,74.8694,-0.027047045,13.56333333,0.004161344,-0.007247133,0.129902542,-0.000218164,0.118262721,0.020007348,-0.0992,0.002259365,-0.001,-0.11476,2.1989,0.002880384,0.015713624,0.000962573,0.013642975,0.000762931,440,-203.9997
0.001146619,-17.554942,0,30.456,-0.040833595,13.56333333,-0.000135433,-0.002426907,-0.285571591,0.000107039,0.014151471,0.005146976,0.0107,0.002700632,0.0008,-0.1744,2.0099,0.001712144,0.006905352,0.001734723,0.012905997,0.000859629,1200,-203.9997
0.003739948,-23.141037,0,31.4762,-0.026539329,13.56333333,0.00137214,-0.004017688,0.130341292,-0.00039295,0.059791271,-0.000766577,0.0672,0.001787566,0.0017,-0.15386,2.006,-0.029457531,-0.008639166,0.004005316,-0.003954384,0.000226949,200,-203.9997
-0.010136226,-90.610336,0,67.8891,0.045524956,12.11133333,-0.000311133,-0.004270357,-0.095375103,-5.31E-06,-0.30109362,-0.002636308,0.1736,-0.001813144,-0.0074,-0.11528,1.9522,0.000942247,-0.005862433,0.003942129,-0.006264401,-0.001167713,730,-56.3715
0.019265919,60.048434,0,52.1156,-0.089976403,12.11133333,0.001265165,0.000440208,0.142241635,-0.000123467,0.550498181,0.019965631,-0.3098,0.01344483,0.0002,-0.06818,1.8658,0.00846397,0.041832049,0.00122803,-0.00441052,-0.001949223,1040,-56.3715
-0.018323381,-60.352644,0,8.6461,0.09744104,12.11133333,0.006984582,-0.001838792,0.097355794,0.000514806,0.190761015,-0.018968304,-0.3607,-0.003625201,0.0042,-0.02122,1.5638,0.033972489,0.010342804,0.001115083,0.019053853,0.000341388,150,-56.3715
0.00631168,-1.721997,0,13.8302,-0.059537861,12.11133333,-0.012259337,-0.003654445,-0.148343527,3.05E-05,0.140371458,0.004708823,0.2639,-3.60E-05,0.0045,-0.0166,1.568,0.002266207,-0.013166169,0.001268223,0.016081089,0.000308775,120,-56.3715
0.013138239,-31.372421,0,28.1143,0.060017313,15.61533333,0.004287255,-0.005551488,0.273793879,-5.24E-05,-0.123957446,-0.001871942,0.1069,0.00887683,0.0034,-0.00968,1.5405,0.000754765,-0.023240231,-0.001243015,0.016470267,0.001607339,550,-187.5767
-0.014184707,-167.702039,0,0,0.01429012,15.61533333,0.000942994,-0.004659664,-0.00919781,0.000496938,0.080837778,-0.00649381,0.0039,-0.012505459,0.0039,-0.00304,1.564,0.01142542,-0.037312605,0.000824209,-0.013989042,-0.002810474,500,-187.5767
0.007483536,-52.899514,0,14.9065,-0.020382674,15.61533333,0.000327511,-0.002469337,0.114200746,0.000110411,-0.220778996,-0.01984798,0.1105,0.006183563,-0.0002,4.00E-05,1.3675,-0.019363435,0.005709755,-0.003698001,-0.015844845,0.001609272,170,-187.5767
0.043540776,180.096651,0,16.7026,-0.11441308,15.61533333,0.013506342,0.006258035,0.245711744,9.00E-05,-0.13878819,0.073740336,-0.1406,0.03094592,0.003,0.00078,1.2515,-0.018175948,0.009197817,0.00136751,0.019298359,0.000470913,180,-187.5767
0.030045904,129.062437,0,38.763639,-0.206906955,15.56033333,0.001441137,0.005665832,0.426330282,-0.000464757,0.349415121,0.107283742,0.0223,0.012257996,-0.0019,-0.01704,1.1017,-0.007369981,-0.032330605,0.001234934,-0.006795394,0.001362774,-110,355.301
0.000743262,-107.958378,0,6.1605,-0.044617958,15.56033333,0.006293941,0.003202733,-0.190886787,0.000538346,0.001039576,0.014220231,-0.0152,-0.000576989,-0.0024,-0.03122,1.164,0.024051177,-0.000191058,0.001520988,-0.010288231,-0.001931145,-200,355.301
0.012575806,-83.461484,0,29.0902,-0.074275502,15.56033333,-0.003788576,0.007356072,-0.08210853,0.000675362,0.14184411,0.016803479,0.0362,0.006021855,0.0063,-0.01252,1.1702,-0.005533109,-0.012207582,0.003527019,-0.019435797,-0.000389927,140,355.301
0.002001271,-232.657522,0,18.2134,-0.047390554,15.56033333,-0.001096626,0.002890041,0.080704458,0.000608936,0.133907275,-0.059600925,-0.0629,-0.001463981,0.002,-0.00796,1.1261,-0.024374777,-0.012652237,0.000762891,0.024989923,0.001282936,110,355.301
-0.011513311,-154.728725,0,16.6036,0.046396028,15.56033333,0.00272152,0.005693484,-0.262758675,0.001256791,-0.082196488,-0.074475936,0.0402,-0.013278937,0.0002,-0.00938,1.1542,0.006457829,0.009164537,0.00190732,-0.017256805,0.00048676,450,355.301
0.04636692,133.924526,0,22.7319,-0.192986602,42.64166667,-0.001689369,0.008549933,0.410290444,-0.00043568,0.031538925,0.024721056,-0.2042,0.028718787,-0.0023,-0.00678,1.1417,-0.021027697,-0.020293819,0.001073326,-0.000509266,0.00097281,70,-728.0105
-0.004460668,-138.305233,0,58.6956,-0.029325654,42.64166667,0.004567747,0.000345314,0.031041099,0.000695986,0.071095565,0.021142639,-0.0006,-0.004938959,-0.005,-0.0149,1.0582,-0.020662492,-0.04104073,0.000621358,-0.023852506,-0.003880662,-50,-728.0105
-0.005406331,-237.076938,0,78.3486,0.002745457,42.64166667,-0.001065479,0.006675295,-0.026267888,0.001074283,0.202255296,-7.13E-05,0.05,-0.003647344,-0.0012,-0.02166,1.0437,-0.010357982,0.015054819,0.004559913,-0.004993708,-0.000211515,80,-728.0105
0.004931719,-34.837635,0,34.3051,-0.041482393,42.64166667,0.018713161,0.005579761,-0.089240548,0.001557582,0.012203454,-0.002341008,0.2449,0.001579088,0.0013,-0.05064,0.8953,0.002158966,-0.015158012,0.00214585,-0.017093786,0.000862048,-110,-728.0105
0.005640959,-98.54242,0,130.2681,-0.012942529,42.64166667,-0.006881529,0.000902493,0.094812144,-0.000631681,-0.825677782,0.00862194,0.0109,0.005575487,-0.003,-0.02358,0.8833,-0.005622295,-0.02191011,0.001132834,0.002198236,0.000276349,4890,-728.0105
0.006426096,-158.104076,0,0,-0.029416956,16.073,0.003479151,0.001220615,0.056436601,0.000592005,0.476218558,-0.010662905,-0.0453,0.00379572,0.0026,-0.01058,0.8329,0.00077286,-0.053182709,0.001334783,-0.015288218,-0.000894345,160,548.4762
-0.010209681,-192.69043,0,49.1883,0.052769432,16.073,-0.002195448,0.001092667,0.004281318,0.001308672,0.450119018,0.024148527,0.2354,-0.013583273,-0.0002,-0.0153,0.966,0.011499015,-0.043077289,0.0067159,-0.003859566,-0.001025416,0,548.4762
-0.021118904,-206.653488,0,30.8421,0.070008133,16.073,-0.00169798,0.002465381,-0.349591982,0.001320715,-0.144018387,0.0026136,0.0668,-0.014818893,0.0019,-0.03718,1.0543,-0.007245821,0.001740644,0.005012319,0.027789228,0.00097661,0,548.4762
0.04802648,159.940747,0,51.1658,-0.183126093,16.073,0.00427461,0.005930252,0.411603227,-0.00017485,0.0336859,0.066882869,-0.1077,0.037763194,-0.0032,-0.03636,1.0653,-0.042126642,-0.003367984,0.003650948,0.008564389,-9.76E-05,2695,548.4762
-0.002463638,-163.645708,0,79.5937,0.002700776,32.23133333,0.006305274,-0.00229922,0.201732057,0.000380501,0.080180919,-0.016445162,0.2155,-0.008790772,-0.0009,-0.0358,1.1143,-0.034139943,-0.035041464,0.009735346,-0.017110852,0.00229151,0,110.8188
0.031061391,-21.22388,0,41.4774,-0.042165249,32.23133333,0.004395797,-0.001120843,0.238020496,0.000369697,0.032712242,0.042114225,-0.1856,0.031967011,-0.0002,-0.11926,1.0544,0.01050925,-0.041826515,0.00339425,-0.00102799,-0.003300789,0,110.8188
0.000914698,-116.067181,20.63782,57.99,-0.037161999,32.23133333,-0.00063415,0.007488034,-0.415355743,0.000717796,-0.039957416,-0.013726541,0.0041,-0.004953292,0.0051,-0.11056,0.9087,0.03403554,0.009502447,-0.001987088,0.002717999,-0.000195462,100,110.8188
0.08363646,174.743985,32.35198,46.1251,-0.227121656,32.23133333,0.022658807,0.006116806,0.731338363,0.000785861,0.458096025,0.101992171,-0.1216,0.059941942,0.0045,-0.02638,1.0613,-0.00206131,-0.137735624,0.00616759,-0.018235763,-0.000684418,350,110.8188
0.106633372,234.811475,22.8792,71.1297,-0.225025163,73.30366667,-0.002554127,0.018597484,0.493213881,0.000209932,0.480332234,0.240602881,-0.5603,0.124422598,0.0119,0.03216,1.0281,0.017770601,-0.015544354,-0.006487946,-0.001320222,0.000456331,550,28.3931
0.021634522,-211.56003,9.61366,153.7408,-0.018825695,73.30366667,-0.00684948,0.007069025,0.128655108,0.000829684,0.399712524,-0.013024996,0.035,-0.013802743,-0.0172,0.07926,1.0212,0.018508531,-0.111763331,-0.004058689,0.001058719,-0.003084282,50,28.3931
0.057780249,27.392897,8.24034,105.2736,-0.113570485,73.30366667,0.002597822,0.035420362,-0.129243256,0.001043243,-0.344037283,0.054212034,-0.1595,0.057926701,0.0064,0.44748,1.4594,-0.009185053,0.008077588,0.00149786,-0.016287724,0.000343168,50,28.3931
0.018355163,-141.942158,1.93302,70.9341,-0.022980991,73.30366667,-0.009825629,0.010784311,-0.05256553,2.89E-05,-0.144146304,0.006059252,0.0252,0.004782703,-0.0036,0.42798,1.7323,-0.012447242,-0.032709376,0.005783186,-5.84E-05,-0.00031048,50,28.3931
0.025179479,35.429106,-0.09574,15.6859,0.021848995,73.30366667,0.010221918,0.016836437,0.024225216,0.00037277,-0.566361388,0.044949688,-0.0636,0.009284264,0.0083,-0.00544,1.8029,0.008953254,-0.044187307,0.001262166,0.015450237,6.54E-05,-1450,28.3931
0.003677183,-147.228413,-0.85358,3.5483,-0.064492048,19.58733333,0.001205821,-0.005278958,0.061235293,-0.000796894,0.572229754,-0.000183112,-0.0571,0.008532768,0.0113,-0.12028,1.5716,0.01437047,-0.14163163,0.001543149,-0.027887552,0.00173081,50,-298.9358
0.024625197,-16.004284,-6.47466,36.7516,-0.079966671,19.58733333,0.008182798,0.008817803,-0.394236896,0.001833423,-0.209232779,0.048538578,0.0726,0.038799886,1.00E-04,-0.12328,1.681,0.034087735,-0.001001502,0.006590058,-0.05305087,-0.001763496,50,-298.9358
-0.017598643,-257.799618,2.68756,114.7912,-0.005340939,19.58733333,-0.014307029,0.007074439,0.235741565,-0.00010714,0.115722989,-0.036445018,0.0789,-0.024781802,-0.0081,-0.00012,1.7304,0.03018382,-0.027426808,0.004140829,0.002545483,0.002513671,500,-298.9358
-0.039211306,-493.996758,2.30932,209.4385,0.089291511,19.58733333,-0.0031916,-0.001511185,-0.270088999,-0.000147304,-0.054867226,-0.02250985,0.0463,-0.029707277,0,0.004,1.7293,-0.024574477,0.086753877,-0.001381704,-0.032055678,0.000456353,550,-298.9358
-0.036160286,-239.202602,12.991,208.4992,0.133833376,31.19166667,0.002080559,0.009714952,-0.143834853,0.001700591,-0.210224933,-0.06167713,0.1704,-0.012017159,0.0035,0.01462,1.7567,0.006549114,0.093849761,0.001303086,0.037526595,-0.001777691,1400,290.8732
0.046425985,281.114859,13.20646,219.721,-0.125024114,31.19166667,0.01611541,0.008695532,-0.174192356,-0.000169993,-0.126158862,0.031925468,-0.0272,0.01432682,-0.0063,-0.01622,1.7912,-0.028461027,0.054374855,0.002584286,0.003151424,0.00044064,2050,290.8732
0.015015406,25.832264,4.05694,49.4813,-0.052591972,31.19166667,-0.01609646,0.010129114,0.016497253,-0.00104933,-1.015780908,0.007349043,-0.0121,0.003462123,0.0033,-0.0008,1.8244,-0.001681256,0.014228211,0.002775008,0.023059302,0.000685054,2050,290.8732
0.014241206,-22.372196,1.11912,71.629,-0.052987235,31.19166667,0.012201049,0.004018369,0.123101751,-6.41E-05,0.794691404,0.033974889,-0.0752,0.008306068,-0.0014,0,1.8309,-0.009461878,0.003045606,0.001032833,0.012585685,0.002361468,-1420,290.8732
-0.026754721,-640.105038,2.61878,0,0.056496094,64.72966667,-0.009265606,0.00335775,0.17537925,0.001810868,0.890618519,0.003327197,-0.0309,-0.01446526,-0.008,-0.00288,1.7917,-0.006587371,-0.042838003,-0.003045734,-0.017107833,0.000943028,156,-134.2092
0.039219663,280.239609,7.6267,92.2044,-0.121549631,64.72966667,0.008657184,0.001421638,-0.037304395,0.001804015,0.085200742,0.032971101,-0.1001,0.021679349,0.0023,0.00222,1.7324,-0.031853572,-0.09197462,0.001034913,0.009763507,0.00089343,-530,-134.2092
0.073244057,210.192988,9.82756,286.6055,-0.188434766,64.72966667,-0.005719286,0.006788824,0.514409669,-0.000833474,0.456711881,0.109907334,-0.1446,0.071258491,0.0186,0.00506,1.7828,0.000825009,0.011291324,-0.001009416,-0.016119872,-0.001494914,-250,-134.2092
0.020122824,-279.379172,-4.7551,590.0605,-0.070868358,64.72966667,-0.008360109,0.003500519,0.070568127,0.000432264,0.382035844,0.072448118,-0.1072,0.040811327,-0.0222,-0.0065,1.6239,0.024097311,0.016167049,-0.003455507,0.031499222,-0.001611158,100,-134.2092
0.048851585,98.009108,-19.96288,119.3482,-0.061167923,26.56266667,0.003345068,0.00850298,0.031931715,0.000895331,-0.066034705,0.106753161,-0.0868,0.033223481,0.0026,-0.0023,1.751,-0.005390569,-0.017798223,-0.000332662,-0.010611595,-0.000798403,3344,444.5391
0.040846298,122.047703,-63.82568,621.3287,-0.112413319,26.56266667,-0.00370752,0.007500203,0.109349761,0.000304079,0.074890884,0.063432613,-0.1949,0.06911409,-0.0029,-0.06362,1.7431,-0.006260079,0.051438395,-0.002399317,0.000355456,0.000358546,-150,444.5391
0.056324608,141.056612,0.3695,779.4102,-0.099302263,26.56266667,-0.005034231,0.001798032,0.082946341,0.000527777,-0.366756217,0.056756728,0.0409,0.062870011,0.0081,-0.09604,1.6582,0.002919922,0.093366057,0.004897506,0.01037302,-0.001679754,-150,444.5391
0.022908315,-680.258704,-12.41356,533.0711,-0.071264976,26.56266667,0.003323348,0.004116623,0.222602068,-0.000328281,0.265083321,0.001143622,0.0855,0.003186118,0.0046,-0.31172,1.4443,-0.007492628,0.027398974,0.006147448,0.001788024,-0.000424462,-200,444.5391
0.009996352,-362.677897,-7.9242,667.8575,-0.027067145,26.56266667,-0.002773251,0.003771459,-0.082515934,0.001116866,-0.3897083,-0.043437141,0.0708,0.000575514,-0.0064,-0.3222,1.2656,0.012340985,0.019805621,0.002392133,0.023781996,-0.001699652,-1250,444.5391
-0.041148055,-515.656228,5.61582,237.7407,0.075707425,38.51566667,-0.004427785,-0.003730253,-0.280409722,0.001276545,-0.227458433,-0.035746335,0.0881,-0.030316325,0.005,-0.24762,1.2839,-0.012211167,-0.018279835,0.000127173,0.02558732,0.000163554,-200,-721.6294
0.012874374,-424.568363,-7.3986,286.6186,-0.077140127,38.51566667,-0.010392713,-0.011796503,0.040063143,-0.000476158,-0.029302956,0.023730256,-0.0336,0.004037042,0.0014,-0.2834,1.2656,0.027157589,0.019177636,0.007216122,-0.002065858,-0.001014464,-200,-721.6294
0.069810301,722.316737,11.25336,806.8017,-0.153443395,38.51566667,-0.00525608,0.014433481,-0.010058566,0.000315989,0.117755153,0.038137349,-0.1048,0.031674142,-0.0007,-0.491,0.8968,-0.009739911,-0.019482607,-0.000421128,-0.020500756,0.000752766,-200,-721.6294
-0.02257125,-387.450447,-1.04178,1023.158,0.006897355,38.51566667,-0.010114431,0.011603591,0.327305005,-0.001410202,0.606521023,-0.015889253,-0.1162,-0.010256354,0.0076,-0.2036,0.8602,-0.013916443,-0.001831782,-0.002785007,-0.006988892,0.001062725,-200,-721.6294
0.07743083,405.676343,-7.12238,689.8974,-0.165834919,80.62133333,-0.003682763,-2.91E-05,-0.077734916,-0.000269236,-0.092510648,0.04900293,-0.1092,0.02583217,0.0008,-0.005,0.9441,-0.009339657,-0.03450762,0.001357862,-0.023409343,-0.000245144,6009,137.6682
0.019793642,-60.914971,-9.78888,411.8333,-0.051287915,80.62133333,-0.001367744,0.00496426,0.088289818,-0.000493795,-0.05879603,-0.018604656,-0.1365,0.001475532,0.0059,0.0328,1.1779,0.004775168,0.00866079,7.74E-05,-0.010843385,-0.000228855,-200,137.6682
-0.140231704,-855.806689,9.09728,932.4428,0.240062723,80.62133333,-0.008065973,-0.008421666,-0.231832823,0.002728619,-0.354201881,-0.159173467,0.2463,-0.03523877,-0.0042,0.1156,1.2558,0.013375436,-0.016281084,0.001717592,-0.012610283,-0.001030498,-200,137.6682
-0.067081589,-489.274679,7.06382,249.5833,0.142608852,80.62133333,6.25E-05,-0.028549156,-0.052511986,0.000532738,-0.686615479,-0.057033258,-0.125,-0.044923308,-0.0072,0.1834,1.4619,-0.021645989,0.004769484,0.000388503,0.007170175,0.000539917,350,137.6682
